cluster_id,time_floor_4h,Total_Footprint,Violation_Count,hour,day_of_week,Is_Weekend,month,Lag_1_Shift,Lag_1_Day,Lag_1_Week,Target,Predicted_Next_Shift_Footprint,Predicted_Next_Shift_Impact,center_lat,center_lon,primary_violation
508,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.971728015263158,77.64957470578948,PARKING IN A MAIN ROAD
509,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.068826031250001,77.53009701375001,WRONG PARKING
510,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.875207853333334,77.63990234666667,WRONG PARKING
511,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.962884170857143,77.73295218171428,NO PARKING
512,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.888837619230769,77.67215296,PARKING IN A MAIN ROAD
513,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.891936908,77.631976596,WRONG PARKING
514,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.0045895625,77.6601714,NO PARKING
515,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.94347008,77.53860004,NO PARKING
516,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.010857690909091,77.59516163181819,NO PARKING
517,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.956268588235293,77.64873038823531,NO PARKING
518,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.889722458,77.636522516,WRONG PARKING
519,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.060633983333332,77.58937370000001,WRONG PARKING
520,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.8935967,77.5628,NO PARKING
521,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.830629683333333,77.68126675,PARKING IN A MAIN ROAD
522,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.872579838888889,77.56651447777777,WRONG PARKING
523,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.988424191666667,77.72943736666666,NO PARKING
524,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.918467166666666,77.68639341666666,NO PARKING
525,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.91740652,77.68876644,NO PARKING
526,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.948854072,77.499664298,WRONG PARKING
527,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.905911642857143,77.55816121428572,NO PARKING
528,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.026447874999999,77.5617825375,WRONG PARKING
529,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.196643166666666,77.70880658333333,NO PARKING
530,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.24218082857143,77.70400994285716,NO PARKING
531,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.92901922857143,77.5679649,WRONG PARKING
532,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.85093054137931,77.65745046896551,WRONG PARKING
533,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.86090215,77.58992536666666,NO PARKING
534,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.824919616666667,77.68361141666666,PARKING IN A MAIN ROAD
535,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.019932344444445,77.562367,NO PARKING
536,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.029171684,77.58095856599999,WRONG PARKING
537,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.989459109090909,77.61329202727273,NO PARKING
538,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.887470221052633,77.73848478421053,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC
539,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.921105916666667,77.57296846666667,NO PARKING
540,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.924150377142857,77.55328446571427,WRONG PARKING
541,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.82304172173913,77.68559496086957,PARKING IN A MAIN ROAD
542,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.98782895882353,77.66380619411765,WRONG PARKING
543,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.057503536363635,77.62657059090908,NO PARKING
544,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.0238133,77.71636588888889,NO PARKING
545,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.203805575,77.6779025125,NO PARKING
546,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.020627041666666,77.76217858333334,NO PARKING
547,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.990977667333334,77.68761646533333,WRONG PARKING
548,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.972648047777778,77.70062029111111,NO PARKING
549,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.97194974,77.65370034,NO PARKING
550,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.98377321,77.69188587,WRONG PARKING
551,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.994990251428572,77.68963067285715,WRONG PARKING
552,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.989036350000001,77.727921075,PARKING IN A MAIN ROAD
553,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9677776,77.50247336,WRONG PARKING
554,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.972497316666667,77.65107981666667,NO PARKING
555,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.950021587700535,77.52238495294118,NO PARKING
556,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.969966099999999,77.49696187142857,WRONG PARKING
557,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.014432962499999,77.538748475,WRONG PARKING
558,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.920696404000001,77.60048207599999,NO PARKING
559,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.981055566999999,77.657013003,NO PARKING
560,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.98497368,77.72849073,WRONG PARKING
561,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.956110575,77.6019364875,NO PARKING
562,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.116474926530612,77.5781159755102,NO PARKING
563,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9348553625,77.5115274625,PARKING IN A MAIN ROAD
564,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.994896685714284,77.56588544285715,WRONG PARKING
565,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.018582,77.76225866,NO PARKING
566,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.04688592857143,77.58067284285714,WRONG PARKING
567,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.948386133333335,77.55282058333334,WRONG PARKING
568,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.997950425,77.5656266875,WRONG PARKING
569,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.027875309666666,77.51874462266666,WRONG PARKING
570,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.015097500000001,77.5523507,WRONG PARKING
571,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.065648685714285,77.57075675,WRONG PARKING
572,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.913851483333334,77.59999901666667,NO PARKING
573,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.895204570886076,77.67584004050633,WRONG PARKING
574,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.044801363636365,77.60112247272728,WRONG PARKING
575,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.084324999999998,77.582925,WRONG PARKING
576,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9166008875,77.6051119375,NO PARKING
577,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.074276783333334,77.58797028333333,WRONG PARKING
578,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.021293981,77.678451684,NO PARKING
579,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.901624533333333,77.63884214166667,WRONG PARKING
580,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.901421857142859,77.68854287142857,WRONG PARKING
581,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.964758642857143,77.76161432857143,WRONG PARKING
582,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.955926999999999,77.72608851999999,NO PARKING
583,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.04202638,77.52776628000001,NO PARKING
584,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.96919204,77.51039883333333,WRONG PARKING
585,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.91994016875,77.58076881562499,WRONG PARKING
586,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.96609251,77.50925494,WRONG PARKING
587,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.897901994117646,77.60638921176471,NO PARKING
588,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.932971355555557,77.48825807777777,WRONG PARKING
589,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.967650042105262,77.63668938947369,NO PARKING
590,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.967750141666665,77.65399929166666,NO PARKING
591,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.990005133333334,77.66322824444445,WRONG PARKING
592,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.954952019999999,77.68617598,WRONG PARKING
593,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.946504077777778,77.4871513,WRONG PARKING
594,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.02538543925926,77.5203141162963,WRONG PARKING
595,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.18816995,77.64384553333333,NO PARKING
596,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.175530910526316,77.63548555263158,NO PARKING
597,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.01442883,77.54818522000001,WRONG PARKING
598,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.92477890625,77.5751881021875,NO PARKING
599,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.974072066666666,77.52986155,WRONG PARKING
600,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.842960905882352,77.68731517647059,PARKING ON FOOTPATH
601,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.96079702857143,77.68173284285714,NO PARKING
602,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.0065319625,77.6354029625,WRONG PARKING
603,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.007141435087718,77.5640119245614,WRONG PARKING
604,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.966820373863635,77.65828947727273,NO PARKING
605,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.977901044927536,77.71292086376812,WRONG PARKING
606,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.00561094,77.56663074000001,WRONG PARKING
607,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.972976219999998,77.60314581,WRONG PARKING
608,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.895266233333334,77.62597006666667,NO PARKING
609,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.015727558333333,77.709378075,PARKING IN A MAIN ROAD
610,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.933814000000002,77.56241265999999,WRONG PARKING
611,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.99164858181818,77.52097507272728,WRONG PARKING
612,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.99167107,77.72043943,WRONG PARKING
613,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.926411260869566,77.6697722826087,WRONG PARKING
614,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.022713166666668,77.64780511666667,NO PARKING
615,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.194410037499999,77.6991265875,NO PARKING
616,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.919749686666668,77.61301342666667,NO PARKING
617,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.043661118181818,77.57057345,WRONG PARKING
618,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9362113625,77.581141125,WRONG PARKING
619,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.01150076,77.61341722,NO PARKING
620,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.922611425,77.5570976375,NO PARKING
621,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.007128969863015,77.62158880821917,NO PARKING
622,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.01740818,77.61823932,WRONG PARKING
623,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.93583644,77.561424734,PARKING IN A MAIN ROAD
624,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.03340182,77.57220017,WRONG PARKING
625,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.006570675,77.56584942500001,WRONG PARKING
626,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.914514985714286,77.5599157,NO PARKING
627,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.2011934,77.66208662,WRONG PARKING
628,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.91849764375,77.5597033875,WRONG PARKING
629,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.860934839999999,77.67471809999999,WRONG PARKING
630,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.883422831999999,77.636354841,WRONG PARKING
631,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.072737586666667,77.60361157999999,WRONG PARKING
632,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.90128650857143,77.70907216,WRONG PARKING
633,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.1868307,77.6395723,NO PARKING
634,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.859245428571429,77.70308984285714,NO PARKING
635,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.058760858333335,77.559150575,NO PARKING
636,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.985459871698112,77.74565409339623,PARKING IN A MAIN ROAD
637,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.986702138461538,77.6901161576923,WRONG PARKING
638,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.958330900000002,77.5352855,NO PARKING
639,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.960212888235294,77.55421707058824,NO PARKING
640,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.903519245614035,77.64209047017543,WRONG PARKING
641,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.998220671428571,77.62830101428573,WRONG PARKING
642,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.031329083333333,77.63569375,NO PARKING
643,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9514079125,77.6038086625,NO PARKING
644,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9564107375,77.620990875,WRONG PARKING
645,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.878911210000002,77.63714942,WRONG PARKING
646,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.98589208,77.7309264,PARKING IN A MAIN ROAD
647,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.99635032,77.62129048,NO PARKING
648,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.919079300000002,77.7362155,NO PARKING
649,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.909736380000002,77.63510814,WRONG PARKING
650,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.884954983,77.634956028,WRONG PARKING
651,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.8932961375,77.61988517500001,WRONG PARKING
652,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.049884987692309,77.63011889846153,NO PARKING
653,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.0662886375,77.5323346375,WRONG PARKING
654,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.96116094,77.71360753,WRONG PARKING
655,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.91370598,77.56720766,WRONG PARKING
656,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.07198914,77.57291704000001,WRONG PARKING
657,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.184553259999998,77.69428636,WRONG PARKING
658,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.043676308333334,77.58431269166667,NO PARKING
659,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.8478567,77.65794908000001,WRONG PARKING
660,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.886065526,77.55721876599999,NO PARKING
661,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.943293333333333,77.74982465555556,WRONG PARKING
662,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.954930205882352,77.56602087647059,NO PARKING
663,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.05665912,77.76756326,WRONG PARKING
664,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9894244,77.74874527142858,WRONG PARKING
665,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.0727163,77.5850587,WRONG PARKING
666,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.941678869615384,77.56224236653847,WRONG PARKING
667,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.996541533333334,77.61898193333333,NO PARKING
668,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.00222506,77.6175851,WRONG PARKING
669,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.916627742857143,77.644805,WRONG PARKING
670,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.965999060000001,77.615504,NO PARKING
671,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9092521625,77.6394298125,WRONG PARKING
672,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.95850085,77.53357265,NO PARKING
673,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.05363958888889,77.62132679999999,NO PARKING
674,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,13.004163400000001,77.6229719,NO PARKING
675,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.9763103,77.52544147142858,WRONG PARKING
676,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.8775174,77.6024602,NO PARKING
677,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.88452446,77.60199121,WRONG PARKING
678,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.949150277777777,77.57004669999999,NO PARKING
679,2024-04-08 12:00:00,0.0,0,12,0,0,4,0.0,0.0,0.0,0.0,0.017321816,0.017173503,12.878812465,77.5954906,WRONG PARKING
